epoch,lr,step,train_loss
0,9.999999747378752e-05,49,0.03815862536430359
0,9.999999747378752e-05,99,0.008447403088212013
0,9.999999747378752e-05,149,0.14817498624324799
0,9.999999747378752e-05,199,0.018812749534845352
0,9.999999747378752e-05,249,0.06346078217029572
0,9.999999747378752e-05,299,0.045060474425554276
0,9.999999747378752e-05,349,0.147248774766922
0,9.999999747378752e-05,399,0.2543410658836365
0,9.999999747378752e-05,449,0.0045687672682106495
0,9.999999747378752e-05,499,0.10279825329780579
0,9.999999747378752e-05,549,0.0032342374324798584
0,9.999999747378752e-05,599,0.0035339689347893
0,9.999999747378752e-05,649,0.12342944741249084
0,9.999999747378752e-05,699,0.0012697086203843355
0,9.999999747378752e-05,749,0.03232526779174805
0,9.999999747378752e-05,799,0.001737548504024744
0,9.999999747378752e-05,849,0.11022955179214478
0,9.999999747378752e-05,899,0.06738947331905365
0,9.999999747378752e-05,949,0.06090499088168144
0,9.999999747378752e-05,999,0.05721857026219368
0,9.999999747378752e-05,1049,0.045154061168432236
0,9.999999747378752e-05,1099,0.0796109139919281
0,9.999999747378752e-05,1149,0.0489405058324337
0,9.999999747378752e-05,1199,0.0413082130253315
0,9.999999747378752e-05,1249,0.004721238277852535
0,9.999999747378752e-05,1299,0.06923865526914597
0,9.999999747378752e-05,1349,0.0014332258142530918
0,9.999999747378752e-05,1399,0.000458085210993886
0,9.999999747378752e-05,1449,0.13555842638015747
0,9.999999747378752e-05,1499,0.09715599566698074
0,9.999999747378752e-05,1549,0.00041191893978975713
0,9.999999747378752e-05,1599,0.059033848345279694
0,9.999999747378752e-05,1649,0.08322148025035858
0,9.999999747378752e-05,1699,0.0004490495193749666
0,9.999999747378752e-05,1749,0.2182149440050125
0,9.999999747378752e-05,1799,0.2457866370677948
0,9.999999747378752e-05,1849,0.00036860082764178514
0,9.999999747378752e-05,1899,0.13614119589328766
0,9.999999747378752e-05,1949,0.16690126061439514
0,9.999999747378752e-05,1999,0.021684763953089714
0,9.999999747378752e-05,2049,0.0021472396329045296
0,9.999999747378752e-05,2099,0.002321925014257431
0,9.999999747378752e-05,2149,0.02536393515765667
0,9.999999747378752e-05,2199,0.10506027936935425
0,9.999999747378752e-05,2249,0.04917086288332939
0,9.999999747378752e-05,2299,0.19261029362678528
0,9.999999747378752e-05,2349,0.1610427349805832
0,9.999999747378752e-05,2399,0.04377180337905884
0,9.999999747378752e-05,2449,0.08747062087059021
0,9.999999747378752e-05,2499,0.008531822822988033
0,9.999999747378752e-05,2549,0.06109826639294624
0,9.999999747378752e-05,2599,0.00033764439285732806
0,9.999999747378752e-05,2649,0.020215433090925217
0,9.999999747378752e-05,2699,0.0003169505507685244
0,9.999999747378752e-05,2749,0.0853993147611618
0,9.999999747378752e-05,2799,0.000946677871979773
0,9.999999747378752e-05,2849,0.0003610527201090008
0,9.999999747378752e-05,2899,0.05240468680858612
0,9.999999747378752e-05,2949,0.008801279589533806
0,9.999999747378752e-05,2999,0.039019759744405746
0,9.999999747378752e-05,3049,0.09958770871162415
0,9.999999747378752e-05,3099,0.1212654858827591
0,9.999999747378752e-05,3149,0.08488813787698746
0,9.999999747378752e-05,3199,0.0002512533974368125
0,9.999999747378752e-05,3249,0.0010473832953721285
0,9.999999747378752e-05,3299,0.0002264005597680807
0,9.999999747378752e-05,3349,0.0001476984325563535
0,9.999999747378752e-05,3399,0.00015962925681378692
0,9.999999747378752e-05,3449,0.00020142781431786716
0,9.999999747378752e-05,3499,0.001483249943703413
0,9.999999747378752e-05,3549,0.22376742959022522
0,9.999999747378752e-05,3599,0.0009597595199011266
0,9.999999747378752e-05,3649,0.08947084099054337
0,9.999999747378752e-05,3699,0.07058623433113098
0,9.999999747378752e-05,3749,0.0007628679159097373
