epoch,lr,step,train_loss
0,9.999999747378752e-05,49,0.09918931126594543
0,9.999999747378752e-05,99,0.009760911576449871
0,9.999999747378752e-05,149,0.16930335760116577
0,9.999999747378752e-05,199,0.009720594622194767
0,9.999999747378752e-05,249,0.004880291409790516
0,9.999999747378752e-05,299,0.022822894155979156
0,9.999999747378752e-05,349,0.0034704178106039762
0,9.999999747378752e-05,399,0.004100589081645012
0,9.999999747378752e-05,449,0.0026535005308687687
0,9.999999747378752e-05,499,0.01576341688632965
0,9.999999747378752e-05,549,0.024601737037301064
0,9.999999747378752e-05,599,0.0020067705772817135
0,9.999999747378752e-05,649,0.11639316380023956
0,9.999999747378752e-05,699,0.06148269772529602
0,9.999999747378752e-05,749,0.0014569588238373399
0,9.999999747378752e-05,799,0.20091557502746582
0,9.999999747378752e-05,849,0.025036927312612534
0,9.999999747378752e-05,899,0.34842103719711304
0,9.999999747378752e-05,949,0.0008638477302156389
0,9.999999747378752e-05,999,0.06529243290424347
0,9.999999747378752e-05,1049,0.002998345298692584
0,9.999999747378752e-05,1099,0.09872765094041824
0,9.999999747378752e-05,1149,0.32033571600914
0,9.999999747378752e-05,1199,0.01610494963824749
0,9.999999747378752e-05,1249,0.0006862767040729523
0,9.999999747378752e-05,1299,0.00195657042786479
0,9.999999747378752e-05,1349,0.011783928610384464
0,9.999999747378752e-05,1399,0.001976800849661231
0,9.999999747378752e-05,1449,0.0008742287172935903
0,9.999999747378752e-05,1499,0.026159100234508514
0,9.999999747378752e-05,1549,0.04016213119029999
0,9.999999747378752e-05,1599,0.08429013192653656
0,9.999999747378752e-05,1649,0.0030626473017036915
0,9.999999747378752e-05,1699,0.0026312232948839664
0,9.999999747378752e-05,1749,0.0006716699572280049
0,9.999999747378752e-05,1799,0.006341267842799425
0,9.999999747378752e-05,1849,0.0009426564793102443
0,9.999999747378752e-05,1899,0.06347569078207016
0,9.999999747378752e-05,1949,0.00036037323297932744
0,9.999999747378752e-05,1999,0.05216922238469124
0,9.999999747378752e-05,2049,0.023231273517012596
0,9.999999747378752e-05,2099,0.16320094466209412
0,9.999999747378752e-05,2149,0.12265347689390182
0,9.999999747378752e-05,2199,0.0005273651331663132
0,9.999999747378752e-05,2249,0.37048575282096863
0,9.999999747378752e-05,2299,0.00046783513971604407
0,9.999999747378752e-05,2349,0.02089209482073784
0,9.999999747378752e-05,2399,0.03531825169920921
0,9.999999747378752e-05,2449,0.17086324095726013
0,9.999999747378752e-05,2499,0.0003671283193398267
0,9.999999747378752e-05,2549,0.00768152205273509
0,9.999999747378752e-05,2599,0.0007704527815803885
0,9.999999747378752e-05,2649,0.0003764039429370314
0,9.999999747378752e-05,2699,0.0363747775554657
0,9.999999747378752e-05,2749,0.049936793744564056
0,9.999999747378752e-05,2799,0.006746741943061352
0,9.999999747378752e-05,2849,0.11340003460645676
0,9.999999747378752e-05,2899,0.026679687201976776
0,9.999999747378752e-05,2949,0.012728550471365452
0,9.999999747378752e-05,2999,0.0024615274742245674
0,9.999999747378752e-05,3049,0.04059397429227829
0,9.999999747378752e-05,3099,0.02510189823806286
0,9.999999747378752e-05,3149,0.1607503741979599
0,9.999999747378752e-05,3199,0.06869227439165115
0,9.999999747378752e-05,3249,0.04238199442625046
0,9.999999747378752e-05,3299,0.0009535033605061471
0,9.999999747378752e-05,3349,0.049356505274772644
0,9.999999747378752e-05,3399,0.17029574513435364
0,9.999999747378752e-05,3449,0.0003002918092533946
0,9.999999747378752e-05,3499,0.004533630795776844
0,9.999999747378752e-05,3549,0.0002139013377018273
0,9.999999747378752e-05,3599,0.000478524889331311
0,9.999999747378752e-05,3649,0.2634698152542114
0,9.999999747378752e-05,3699,0.057442400604486465
0,9.999999747378752e-05,3749,0.0012127411318942904
0,9.999999747378752e-05,3799,0.0002152897068299353
0,9.999999747378752e-05,3849,0.00022445915965363383
0,9.999999747378752e-05,3899,0.058786191046237946
0,9.999999747378752e-05,3949,0.17328806221485138
0,9.999999747378752e-05,3999,0.034268151968717575
0,9.999999747378752e-05,4049,0.10428978502750397
0,9.999999747378752e-05,4099,0.037467747926712036
0,9.999999747378752e-05,4149,0.001306741265580058
0,9.999999747378752e-05,4199,0.021547283977270126
0,9.999999747378752e-05,4249,0.00019902990607079118
0,9.999999747378752e-05,4299,0.08752784878015518
1,9.938441507983953e-05,4349,0.12254646420478821
1,9.938441507983953e-05,4399,0.0007085016113705933
1,9.938441507983953e-05,4449,0.0028740332927554846
1,9.938441507983953e-05,4499,0.0668528750538826
1,9.938441507983953e-05,4549,0.1417706459760666
1,9.938441507983953e-05,4599,0.0663876160979271
1,9.938441507983953e-05,4649,0.00016816589049994946
1,9.938441507983953e-05,4699,0.00027432083152234554
1,9.938441507983953e-05,4749,0.00022384972544386983
1,9.938441507983953e-05,4799,0.18889299035072327
1,9.938441507983953e-05,4849,0.046410586684942245
1,9.938441507983953e-05,4899,0.08396651595830917
1,9.938441507983953e-05,4949,0.17049188911914825
1,9.938441507983953e-05,4999,0.010438068769872189
1,9.938441507983953e-05,5049,0.11199037730693817
1,9.938441507983953e-05,5099,0.0978560522198677
1,9.938441507983953e-05,5149,0.00016108882846310735
1,9.938441507983953e-05,5199,0.0002479304966982454
1,9.938441507983953e-05,5249,0.008793444372713566
1,9.938441507983953e-05,5299,0.0006425001774914563
1,9.938441507983953e-05,5349,0.031110044568777084
1,9.938441507983953e-05,5399,0.0022684105206280947
1,9.938441507983953e-05,5449,0.46197065711021423
1,9.938441507983953e-05,5499,0.000450137973530218
1,9.938441507983953e-05,5549,0.23971281945705414
1,9.938441507983953e-05,5599,0.00878114067018032
1,9.938441507983953e-05,5649,0.00015779254317749292
1,9.938441507983953e-05,5699,0.15567922592163086
1,9.938441507983953e-05,5749,0.05873800069093704
1,9.938441507983953e-05,5799,0.04080469161272049
1,9.938441507983953e-05,5849,0.0010759513825178146
1,9.938441507983953e-05,5899,0.00016295512614306062
1,9.938441507983953e-05,5949,0.00016810480155982077
1,9.938441507983953e-05,5999,0.12705394625663757
1,9.938441507983953e-05,6049,0.0523822195827961
1,9.938441507983953e-05,6099,0.00035796905285678804
1,9.938441507983953e-05,6149,0.00014539629046339542
1,9.938441507983953e-05,6199,0.09320138394832611
1,9.938441507983953e-05,6249,0.002970775356516242
1,9.938441507983953e-05,6299,0.015301518142223358
1,9.938441507983953e-05,6349,0.0002061225095530972
1,9.938441507983953e-05,6399,0.020194735378026962
1,9.938441507983953e-05,6449,0.09445584565401077
1,9.938441507983953e-05,6499,0.12487893551588058
1,9.938441507983953e-05,6549,0.00015306207933463156
1,9.938441507983953e-05,6599,0.00026730625540949404
1,9.938441507983953e-05,6649,0.0020301754120737314
1,9.938441507983953e-05,6699,0.0002430347667541355
1,9.938441507983953e-05,6749,0.023160332813858986
1,9.938441507983953e-05,6799,0.00014039798406884074
1,9.938441507983953e-05,6849,0.0028023975901305676
1,9.938441507983953e-05,6899,0.3013428747653961
1,9.938441507983953e-05,6949,0.00014089899195823818
1,9.938441507983953e-05,6999,0.07873447239398956
1,9.938441507983953e-05,7049,0.00013106373080518097
1,9.938441507983953e-05,7099,0.0007929584244266152
1,9.938441507983953e-05,7149,0.00013867620145902038
1,9.938441507983953e-05,7199,0.00017172579828184098
1,9.938441507983953e-05,7249,0.0017330446280539036
1,9.938441507983953e-05,7299,0.0016753784148022532
1,9.938441507983953e-05,7349,0.03653882071375847
1,9.938441507983953e-05,7399,0.13469791412353516
1,9.938441507983953e-05,7449,0.056188445538282394
1,9.938441507983953e-05,7499,0.05652935802936554
1,9.938441507983953e-05,7549,0.00023035779304336756
1,9.938441507983953e-05,7599,0.07973375916481018
1,9.938441507983953e-05,7649,0.05997851490974426
1,9.938441507983953e-05,7699,0.0005222584004513919
1,9.938441507983953e-05,7749,0.08843214064836502
1,9.938441507983953e-05,7799,0.026192087680101395
1,9.938441507983953e-05,7849,0.0001442583161406219
1,9.938441507983953e-05,7899,0.0003229297581128776
1,9.938441507983953e-05,7949,0.13510529696941376
1,9.938441507983953e-05,7999,0.05263052135705948
1,9.938441507983953e-05,8049,0.00012717116624116898
1,9.938441507983953e-05,8099,0.10905010998249054
1,9.938441507983953e-05,8149,0.007658123038709164
1,9.938441507983953e-05,8199,0.04119380936026573
1,9.938441507983953e-05,8249,0.05232338234782219
1,9.938441507983953e-05,8299,0.0004492879379540682
1,9.938441507983953e-05,8349,0.08367010205984116
1,9.938441507983953e-05,8399,0.029317287728190422
1,9.938441507983953e-05,8449,0.0800866186618805
1,9.938441507983953e-05,8499,0.051305316388607025
1,9.938441507983953e-05,8549,0.19109950959682465
1,9.938441507983953e-05,8599,0.02673005498945713
1,9.938441507983953e-05,8649,0.0001520260120742023
2,9.75528237177059e-05,8699,0.010503108613193035
2,9.75528237177059e-05,8749,0.022011058405041695
2,9.75528237177059e-05,8799,0.002517345594242215
2,9.75528237177059e-05,8849,0.0016804140759631991
2,9.75528237177059e-05,8899,0.0002008313749684021
2,9.75528237177059e-05,8949,0.0021915643010288477
2,9.75528237177059e-05,8999,0.0001356305438093841
2,9.75528237177059e-05,9049,0.07283927500247955
2,9.75528237177059e-05,9099,0.00017563898290973157
2,9.75528237177059e-05,9149,0.006211710628122091
2,9.75528237177059e-05,9199,0.00015912725939415395
2,9.75528237177059e-05,9249,0.008467928506433964
2,9.75528237177059e-05,9299,0.00014560724957846105
2,9.75528237177059e-05,9349,0.0003479853621684015
2,9.75528237177059e-05,9399,0.05822193995118141
2,9.75528237177059e-05,9449,0.05893074721097946
2,9.75528237177059e-05,9499,0.00027787423459813
2,9.75528237177059e-05,9549,0.0001721864682622254
2,9.75528237177059e-05,9599,0.013869374990463257
2,9.75528237177059e-05,9649,0.00949644111096859
2,9.75528237177059e-05,9699,0.00021944360923953354
2,9.75528237177059e-05,9749,0.01180921122431755
2,9.75528237177059e-05,9799,0.0006014880491420627
2,9.75528237177059e-05,9849,0.0010378960287198424
2,9.75528237177059e-05,9899,0.04678846150636673
2,9.75528237177059e-05,9949,0.037015289068222046
2,9.75528237177059e-05,9999,0.08841708302497864
2,9.75528237177059e-05,10049,0.09107284247875214
2,9.75528237177059e-05,10099,0.11124434322118759
2,9.75528237177059e-05,10149,0.0017050723545253277
2,9.75528237177059e-05,10199,0.042497072368860245
2,9.75528237177059e-05,10249,0.00014000308874528855
2,9.75528237177059e-05,10299,0.049172721803188324
2,9.75528237177059e-05,10349,0.0002629341615829617
2,9.75528237177059e-05,10399,0.035574667155742645
2,9.75528237177059e-05,10449,0.00032006180845201015
2,9.75528237177059e-05,10499,0.01639925315976143
2,9.75528237177059e-05,10549,0.00016628473531454802
2,9.75528237177059e-05,10599,0.00027237896574661136
2,9.75528237177059e-05,10649,0.00016955009778030217
2,9.75528237177059e-05,10699,0.00012258511560503393
2,9.75528237177059e-05,10749,0.023345069959759712
2,9.75528237177059e-05,10799,0.000213637002161704
2,9.75528237177059e-05,10849,0.02867220714688301
2,9.75528237177059e-05,10899,0.0010330973891541362
2,9.75528237177059e-05,10949,0.0047070602886378765
2,9.75528237177059e-05,10999,0.05938071757555008
2,9.75528237177059e-05,11049,0.00025407469365745783
2,9.75528237177059e-05,11099,0.0027480574790388346
2,9.75528237177059e-05,11149,0.0034273371566087008
2,9.75528237177059e-05,11199,0.07972975075244904
2,9.75528237177059e-05,11249,0.06501609086990356
2,9.75528237177059e-05,11299,0.1840890645980835
2,9.75528237177059e-05,11349,0.06400565803050995
2,9.75528237177059e-05,11399,0.03245468810200691
2,9.75528237177059e-05,11449,0.03279709070920944
2,9.75528237177059e-05,11499,0.00048731258721090853
2,9.75528237177059e-05,11549,0.00014237173309084028
2,9.75528237177059e-05,11599,0.047267086803913116
2,9.75528237177059e-05,11649,0.017820799723267555
2,9.75528237177059e-05,11699,0.0002847114228643477
2,9.75528237177059e-05,11749,0.015853876248002052
2,9.75528237177059e-05,11799,0.000710924796294421
2,9.75528237177059e-05,11849,0.11469059437513351
2,9.75528237177059e-05,11899,0.04621989652514458
2,9.75528237177059e-05,11949,0.09221221506595612
2,9.75528237177059e-05,11999,0.015007018111646175
2,9.75528237177059e-05,12049,0.21751001477241516
2,9.75528237177059e-05,12099,0.31158894300460815
2,9.75528237177059e-05,12149,0.00018573549459688365
2,9.75528237177059e-05,12199,0.0003707456053234637
2,9.75528237177059e-05,12249,0.0133525924757123
2,9.75528237177059e-05,12299,0.005192332435399294
2,9.75528237177059e-05,12349,0.0002782967931125313
2,9.75528237177059e-05,12399,0.0761481374502182
2,9.75528237177059e-05,12449,0.031397443264722824
2,9.75528237177059e-05,12499,0.038501668721437454
2,9.75528237177059e-05,12549,0.00019774393877014518
2,9.75528237177059e-05,12599,0.04012584686279297
2,9.75528237177059e-05,12649,0.08832798898220062
2,9.75528237177059e-05,12699,0.038789600133895874
2,9.75528237177059e-05,12749,0.059994276612997055
2,9.75528237177059e-05,12799,0.00016145319386851043
2,9.75528237177059e-05,12849,0.02052595280110836
2,9.75528237177059e-05,12899,0.009575431235134602
2,9.75528237177059e-05,12949,0.01368950679898262
2,9.75528237177059e-05,12999,0.0004898239858448505
3,9.455032704863697e-05,13049,0.016734447330236435
3,9.455032704863697e-05,13099,0.05627039819955826
3,9.455032704863697e-05,13149,0.06584909558296204
3,9.455032704863697e-05,13199,0.04611540958285332
