epoch,lr,step,train_loss
0,9.999999747378752e-05,49,0.01573047786951065
0,9.999999747378752e-05,99,0.010040459223091602
0,9.999999747378752e-05,149,0.007208140566945076
0,9.999999747378752e-05,199,0.006067014764994383
0,9.999999747378752e-05,249,0.02495422773063183
0,9.999999747378752e-05,299,0.010039333254098892
0,9.999999747378752e-05,349,0.42896848917007446
0,9.999999747378752e-05,399,0.15341249108314514
0,9.999999747378752e-05,449,0.01032844465225935
0,9.999999747378752e-05,499,0.1306079775094986
0,9.999999747378752e-05,549,0.038482751697301865
0,9.999999747378752e-05,599,0.0019149479921907187
0,9.999999747378752e-05,649,0.001980372006073594
0,9.999999747378752e-05,699,0.15985029935836792
0,9.999999747378752e-05,749,0.2380693107843399
0,9.999999747378752e-05,799,0.0011858720099553466
0,9.999999747378752e-05,849,0.001624307711608708
0,9.999999747378752e-05,899,0.011712402105331421
0,9.999999747378752e-05,949,0.0010930175194516778
0,9.999999747378752e-05,999,0.025626806542277336
0,9.999999747378752e-05,1049,0.04953934997320175
0,9.999999747378752e-05,1099,0.0007254214724525809
0,9.999999747378752e-05,1149,0.0006747421575710177
0,9.999999747378752e-05,1199,0.04054214805364609
0,9.999999747378752e-05,1249,0.33776330947875977
0,9.999999747378752e-05,1299,0.0005530760972760618
0,9.999999747378752e-05,1349,0.05057394132018089
0,9.999999747378752e-05,1399,0.05513693392276764
0,9.999999747378752e-05,1449,0.14022013545036316
0,9.999999747378752e-05,1499,0.06957656890153885
0,9.999999747378752e-05,1549,0.028285233303904533
0,9.999999747378752e-05,1599,0.06246170774102211
0,9.999999747378752e-05,1649,0.0006677843048237264
0,9.999999747378752e-05,1699,0.1579265296459198
0,9.999999747378752e-05,1749,0.17766205966472626
0,9.999999747378752e-05,1799,0.07095465809106827
0,9.999999747378752e-05,1849,0.0008219843730330467
0,9.999999747378752e-05,1899,0.15339267253875732
0,9.999999747378752e-05,1949,0.010243874974548817
0,9.999999747378752e-05,1999,0.057943880558013916
0,9.999999747378752e-05,2049,0.10041995346546173
0,9.999999747378752e-05,2099,0.0005129203200340271
0,9.999999747378752e-05,2149,0.09451889991760254
0,9.999999747378752e-05,2199,0.07635555416345596
0,9.999999747378752e-05,2249,0.24628207087516785
0,9.999999747378752e-05,2299,0.00040027295472100377
0,9.999999747378752e-05,2349,0.011370883323252201
0,9.999999747378752e-05,2399,0.14810402691364288
0,9.999999747378752e-05,2449,0.0019046395318582654
0,9.999999747378752e-05,2499,0.0003027641505468637
0,9.999999747378752e-05,2549,0.0002961747522931546
0,9.999999747378752e-05,2599,0.007735225837677717
0,9.999999747378752e-05,2649,0.00028527804533950984
0,9.999999747378752e-05,2699,0.06697897613048553
0,9.999999747378752e-05,2749,0.1470377892255783
0,9.999999747378752e-05,2799,0.0004183637211099267
0,9.999999747378752e-05,2849,0.0005262911436147988
0,9.999999747378752e-05,2899,0.00025981804355978966
0,9.999999747378752e-05,2949,0.00031256896909326315
0,9.999999747378752e-05,2999,0.0002461788826622069
0,9.999999747378752e-05,3049,0.0010198194067925215
0,9.999999747378752e-05,3099,0.08564243465662003
0,9.999999747378752e-05,3149,0.00020932250481564552
0,9.999999747378752e-05,3199,0.000354884221451357
0,9.999999747378752e-05,3249,0.10424552857875824
0,9.999999747378752e-05,3299,0.00024680845672264695
0,9.999999747378752e-05,3349,0.13183215260505676
0,9.999999747378752e-05,3399,0.00021758345246780664
0,9.999999747378752e-05,3449,0.00019985355902463198
0,9.999999747378752e-05,3499,0.12113340198993683
0,9.999999747378752e-05,3549,0.019099123775959015
0,9.999999747378752e-05,3599,0.12228327989578247
0,9.999999747378752e-05,3649,0.00023206157493405044
0,9.999999747378752e-05,3699,0.016362294554710388
0,9.999999747378752e-05,3749,0.11340636759996414
0,9.999999747378752e-05,3799,0.22728517651557922
0,9.999999747378752e-05,3849,0.1201360672712326
0,9.999999747378752e-05,3899,0.20273786783218384
0,9.999999747378752e-05,3949,0.0029254143591970205
0,9.999999747378752e-05,3999,0.053026653826236725
0,9.999999747378752e-05,4049,0.2588672935962677
0,9.999999747378752e-05,4099,0.0024813618510961533
0,9.999999747378752e-05,4149,0.01014440506696701
0,9.999999747378752e-05,4199,0.06325387209653854
0,9.999999747378752e-05,4249,0.18712304532527924
0,9.999999747378752e-05,4299,0.036282435059547424
